client_id,client_type,gender,country,region,acquisition_purpose,satisfaction_score,loan_applied,referral_channel,age,total_properties,total_spend,average_property_price,maximum_property_price,total_area_sqft,average_area_sqft,is_investor,loan_flag,company_flag,avg_spend_per_property,cluster,segment
C1681,Individual,M,USA,Oregon,Home,3,Yes,Client,53.5,4,1408304.94,352076.235,484626.56,4627.05,1156.7625,False,True,False,352076.235,2,Higher-Value Property Buyers
C1682,Individual,F,USA,Nevada,Home,2,No,Website,36.7,4,1469905.41,367476.3525,492569.41,5028.37,1257.0925,False,False,False,367476.3525,2,Higher-Value Property Buyers
C1683,Individual,F,USA,Oregon,Investment,1,No,Client,53.5,4,1410114.6,352528.65,533570.63,4578.96,1144.74,True,False,False,352528.65,2,Higher-Value Property Buyers
C1684,Individual,F,USA,Colorado,Investment,4,No,Website,46.5,4,1109440.17,277360.0425,357429.62,3533.9300000000003,883.4825000000001,True,False,False,277360.0425,1,Mainstream Lower-Value Buyers
C1685,Individual,F,USA,California,Home,5,No,Agency,53.5,3,1109623.75,369874.5833333333,496154.56,3823.56,1274.52,False,False,False,369874.5833333333,2,Higher-Value Property Buyers
C1686,Individual,M,USA,California,Investment,2,Yes,Agency,53.5,4,1214377.82,303594.455,407908.02,4295.62,1073.905,True,True,False,303594.455,1,Mainstream Lower-Value Buyers
C1687,Individual,M,USA,California,Home,4,Yes,Website,53.5,4,1026117.62,256529.405,420273.62,3741.48,935.37,False,True,False,256529.405,1,Mainstream Lower-Value Buyers
C1688,Individual,F,USA,Oregon,Home,5,No,Client,53.5,3,1314384.27,438128.09,578952.08,3845.87,1281.9566666666667,False,False,False,438128.09,2,Higher-Value Property Buyers
C1689,Individual,F,USA,Oregon,Investment,1,Yes,Client,53.5,3,896100.8,298700.26666666666,441341.34,2919.27,973.09,True,True,False,298700.26666666666,1,Mainstream Lower-Value Buyers
C1690,Individual,M,Denmark,North Denmark,Home,2,Yes,Agency,53.5,3,1662639.06,554213.02,598512.98,5264.81,1754.9366666666667,False,True,False,554213.02,2,Higher-Value Property Buyers
C1691,Individual,M,USA,Arizona,Home,5,No,Website,53.5,4,1212731.6,303182.9,450265.88,3939.81,984.9525,False,False,False,303182.9,1,Mainstream Lower-Value Buyers
C1692,Individual,M,Canada,Ontario,Home,5,Yes,Agency,32.8,4,1165619.91,291404.97750000004,504544.59,3939.81,984.9525,False,True,False,291404.97750000004,1,Mainstream Lower-Value Buyers
C1693,Individual,M,Belgium,Flanders,Home,1,No,Website,53.5,4,1557035.08,389258.77,464582.73,5368.610000000001,1342.1525,False,False,False,389258.77,2,Higher-Value Property Buyers
C1694,Individual,F,USA,Virginia,Home,5,No,Agency,53.5,4,1457395.73,364348.9325,522366.74,4810.78,1202.695,False,False,False,364348.9325,2,Higher-Value Property Buyers
C1695,Individual,F,Belgium,Flanders,Home,5,No,Website,53.5,3,975866.19,325288.73,491123.63,3333.89,1111.2966666666666,False,False,False,325288.73,1,Mainstream Lower-Value Buyers
C1696,Individual,F,USA,Florida,Home,1,No,Website,53.5,4,1316025.35,329006.3375,382303.57,4368.34,1092.085,False,False,False,329006.3375,1,Mainstream Lower-Value Buyers
C1697,Individual,F,Belgium,Brussels,Home,2,No,Client,43.4,4,802813.26,200703.315,234850.32,2803.13,700.7825,False,False,False,200703.315,1,Mainstream Lower-Value Buyers
C1698,Individual,M,UK,Northern Ireland,Home,4,Yes,Website,73.1,3,764529.97,254843.32333333333,362728.99,2704.88,901.6266666666668,False,True,False,254843.32333333333,1,Mainstream Lower-Value Buyers
C1699,Individual,M,Australia,Western Australia,Home,3,Yes,Agency,53.5,4,1161971.24,290492.81,480048.34,3786.61,946.6525,False,True,False,290492.81,1,Mainstream Lower-Value Buyers
C1700,Individual,M,USA,Nevada,Home,3,No,Website,80.2,4,1293648.37,323412.0925,564037.73,4202.29,1050.5725,False,False,False,323412.0925,1,Mainstream Lower-Value Buyers
C1701,Individual,F,USA,Arizona,Home,1,No,Website,53.5,3,916043.72,305347.9066666667,417201.93,2937.26,979.0866666666668,False,False,False,305347.9066666667,1,Mainstream Lower-Value Buyers
C1702,Individual,M,USA,Washington,Investment,5,Yes,Website,34.0,3,1259181.49,419727.1633333333,505472.65,4431.09,1477.03,True,True,False,419727.1633333333,2,Higher-Value Property Buyers
C1703,Individual,M,USA,Texas,Investment,4,No,Agency,53.5,3,868665.77,289555.25666666665,358849.76,2942.61,980.87,True,False,False,289555.25666666665,1,Mainstream Lower-Value Buyers
C1704,Individual,F,Denmark,Capital Region,Home,4,No,Agency,53.5,3,1131490.64,377163.5466666667,441154.94,3753.75,1251.25,False,False,False,377163.5466666667,2,Higher-Value Property Buyers
C1705,Individual,M,USA,Virginia,Investment,3,Yes,Website,53.5,3,1031987.68,343995.8933333333,482341.23,3147.92,1049.3066666666666,True,True,False,343995.8933333333,1,Mainstream Lower-Value Buyers
C1706,Individual,M,USA,California,Home,3,Yes,Website,53.5,4,1417221.48,354305.37,590931.68,4515.87,1128.9675,False,True,False,354305.37,2,Higher-Value Property Buyers
C1707,Individual,M,USA,Georgia,Home,1,Yes,Website,53.5,3,770609.62,256869.8733333333,272169.11,2699.27,899.7566666666667,False,True,False,256869.8733333333,1,Mainstream Lower-Value Buyers
C1708,Individual,F,Germany,Hesse,Home,1,Yes,Agency,37.4,3,854426.52,284808.84,399400.23,2691.9300000000003,897.3100000000001,False,True,False,284808.84,1,Mainstream Lower-Value Buyers
C1709,Individual,F,USA,Arizona,Investment,3,No,Agency,77.4,3,1336416.16,445472.0533333334,502269.25,4539.51,1513.17,True,False,False,445472.0533333334,2,Higher-Value Property Buyers
C1710,Individual,M,Canada,Alberta,Investment,2,Yes,Website,53.5,3,1027918.12,342639.3733333333,455861.82,3468.24,1156.0800000000002,True,True,False,342639.3733333333,1,Mainstream Lower-Value Buyers
C1711,Individual,F,USA,California,Investment,3,Yes,Website,53.5,4,1015613.11,253903.2775,330207.8,3347.77,836.9425,True,True,False,253903.2775,1,Mainstream Lower-Value Buyers
C1712,Individual,M,France,Occitanie,Home,5,No,Website,52.8,4,1280242.15,320060.5375,465704.47,4408.32,1102.08,False,False,False,320060.5375,1,Mainstream Lower-Value Buyers
C1713,Individual,F,USA,Oregon,Home,1,No,Website,42.9,4,1401670.4500000002,350417.61250000005,537445.29,4746.09,1186.5225,False,False,False,350417.61250000005,2,Higher-Value Property Buyers
C1714,Individual,M,USA,Colorado,Home,3,No,Website,75.5,4,1054289.58,263572.395,413091.69,3294.65,823.6625,False,False,False,263572.395,1,Mainstream Lower-Value Buyers
C1715,Individual,F,USA,Florida,Home,3,Yes,Agency,53.5,4,987214.18,246803.545,315841.36,3601.56,900.39,False,True,False,246803.545,1,Mainstream Lower-Value Buyers
C1716,Individual,F,USA,California,Home,1,No,Website,53.5,3,1027286.48,342428.82666666666,420929.08,3387.53,1129.1766666666665,False,False,False,342428.82666666666,1,Mainstream Lower-Value Buyers
C1717,Individual,F,USA,California,Home,4,Yes,Website,53.5,3,915606.07,305202.0233333334,370077.4,2942.61,980.87,False,True,False,305202.0233333334,1,Mainstream Lower-Value Buyers
C1718,Individual,F,USA,California,Home,1,No,Website,29.0,4,1362121.47,340530.3675,577483.25,4602.96,1150.74,False,False,False,340530.3675,2,Higher-Value Property Buyers
C1719,Company,M,USA,Florida,Home,2,No,Agency,63.6,3,1178759.88,392919.96,557392.74,3791.59,1263.8633333333337,False,False,True,392919.96,2,Higher-Value Property Buyers
C1720,Individual,F,USA,California,Home,5,Yes,Website,27.2,4,1396671.77,349167.9425,659880.36,4488.37,1122.0925,False,True,False,349167.9425,2,Higher-Value Property Buyers
C1721,Individual,M,USA,Nevada,Home,2,No,Agency,37.1,4,1282729.71,320682.4275,379081.98,4136.27,1034.0675,False,False,False,320682.4275,1,Mainstream Lower-Value Buyers
C1722,Individual,F,USA,Nevada,Home,3,No,Website,53.5,4,1676365.72,419091.43,605522.07,5229.2,1307.3,False,False,False,419091.43,2,Higher-Value Property Buyers
C1723,Individual,F,Canada,Quebec,Home,2,Yes,Agency,25.9,4,1084602.42,271150.605,399164.03,3601.56,900.39,False,True,False,271150.605,1,Mainstream Lower-Value Buyers
C1724,Individual,M,USA,Virginia,Home,4,No,Website,53.5,4,1646338.36,411584.59,570262.07,5435.87,1358.9675,False,False,False,411584.59,2,Higher-Value Property Buyers
C1725,Individual,F,USA,Nevada,Home,3,Yes,Website,65.0,4,1352500.23,338125.0575,460172.3,4669.59,1167.3975,False,True,False,338125.0575,2,Higher-Value Property Buyers
C1726,Individual,F,UK,Northern Ireland,Home,3,No,Website,53.5,3,1141107.24,380369.08,669506.11,3581.32,1193.7733333333333,False,False,False,380369.08,2,Higher-Value Property Buyers
C1727,Individual,F,USA,New York,Home,3,No,Website,78.1,4,1563834.42,390958.605,619055.13,4842.95,1210.7375,False,False,False,390958.605,2,Higher-Value Property Buyers
C1728,Individual,F,USA,Oregon,Home,3,Yes,Client,79.8,4,1436312.58,359078.145,429908.37,4901.06,1225.265,False,True,False,359078.145,2,Higher-Value Property Buyers
C1729,Individual,M,Canada,British Columbia,Home,3,Yes,Website,53.5,3,956356.54,318785.51333333337,404268.31,3272.32,1090.7733333333333,False,True,False,318785.51333333337,1,Mainstream Lower-Value Buyers
C1730,Individual,M,Mexico,Puebla,Investment,5,Yes,Agency,53.5,3,796432.48,265477.49333333335,385425.29,2768.07,922.69,True,True,False,265477.49333333335,1,Mainstream Lower-Value Buyers
C1731,Individual,M,USA,California,Home,4,Yes,Website,53.5,4,1172220.11,293055.0275,389967.22,3866.24,966.56,False,True,False,293055.0275,1,Mainstream Lower-Value Buyers
C1732,Individual,F,Canada,Alberta,Investment,2,No,Agency,53.5,3,1551003.84,517001.28,597681.88,4963.42,1654.4733333333334,True,False,False,517001.28,2,Higher-Value Property Buyers
C1733,Individual,F,USA,California,Home,3,Yes,Agency,53.5,4,1179975.09,294993.7725,432544.27,4039.73,1009.9325,False,True,False,294993.7725,1,Mainstream Lower-Value Buyers
C1734,Individual,M,USA,California,Home,5,No,Website,53.5,3,1078504.94,359501.64666666667,462160.46,3763.51,1254.503333333333,False,False,False,359501.64666666667,1,Mainstream Lower-Value Buyers
C1735,Individual,F,USA,Utah,Investment,3,No,Website,54.2,3,1139995.98,379998.66,492594.19,3775.2,1258.4,True,False,False,379998.66,2,Higher-Value Property Buyers
C1736,Individual,F,USA,California,Investment,4,Yes,Website,53.5,4,1482243.88,370560.97,606491.63,4488.37,1122.0925,True,True,False,370560.97,2,Higher-Value Property Buyers
C1737,Individual,F,USA,California,Investment,3,No,Website,53.5,3,1060946.57,353648.8566666667,520101.47,3272.32,1090.7733333333333,True,False,False,353648.8566666667,1,Mainstream Lower-Value Buyers
C1738,Individual,F,USA,California,Home,5,No,Website,53.5,3,861195.69,287065.23,347283.41,3050.29,1016.7633333333332,False,False,False,287065.23,1,Mainstream Lower-Value Buyers
C1739,Individual,M,Russia,Novosibirsk,Investment,3,Yes,Website,53.5,4,998344.48,249586.12,442624.97,3488.8,872.2,True,True,False,249586.12,1,Mainstream Lower-Value Buyers
C1740,Individual,F,USA,California,Home,5,Yes,Website,53.5,4,1439013.34,359753.335,561035.94,4656.06,1164.015,False,True,False,359753.335,2,Higher-Value Property Buyers
C1741,Individual,M,USA,Virginia,Home,5,No,Website,53.5,4,1310713.04,327678.26,454264.31,4561.52,1140.38,False,False,False,327678.26,1,Mainstream Lower-Value Buyers
C1742,Company,F,USA,California,Home,5,No,Agency,53.5,3,1177856.21,392618.7366666666,524488.63,4295.37,1431.79,False,False,True,392618.7366666666,2,Higher-Value Property Buyers
C1743,Individual,F,Belgium,Flanders,Home,1,No,Client,53.5,3,839069.28,279689.76,283283.47,2645.35,881.7833333333333,False,False,False,279689.76,1,Mainstream Lower-Value Buyers
C1744,Individual,M,Russia,Krasnodar Krai,Investment,1,No,Website,53.5,4,1320002.42,330000.605,415154.19,4368.34,1092.085,True,False,False,330000.605,1,Mainstream Lower-Value Buyers
C1745,Individual,F,USA,California,Home,1,No,Website,53.5,3,1261495.5,420498.5,563558.93,4462.98,1487.66,False,False,False,420498.5,2,Higher-Value Property Buyers
C1746,Individual,F,Belgium,Flanders,Home,3,No,Website,53.5,3,793835.85,264611.95,389328.46,2622.57,874.19,False,False,False,264611.95,1,Mainstream Lower-Value Buyers
C1747,Individual,M,USA,Colorado,Home,5,No,Client,53.5,3,1016661.44,338887.14666666667,468372.55,3177.45,1059.15,False,False,False,338887.14666666667,1,Mainstream Lower-Value Buyers
C1748,Individual,M,USA,California,Home,4,Yes,Website,73.1,3,1112272.46,370757.4866666666,566107.2,3823.56,1274.52,False,True,False,370757.4866666666,2,Higher-Value Property Buyers
C1749,Individual,M,USA,California,Home,3,No,Website,53.5,3,832665.62,277555.20666666667,388898.15,2586.32,862.1066666666666,False,False,False,277555.20666666667,1,Mainstream Lower-Value Buyers
C1750,Company,M,USA,Colorado,Home,3,No,Website,33.0,4,1497163.73,374290.9325,509429.47,4600.8,1150.2,False,False,True,374290.9325,2,Higher-Value Property Buyers
C1751,Individual,F,USA,Ohio,Home,5,No,Website,53.5,4,873120.47,218280.1175,231620.61,2803.13,700.7825,False,False,False,218280.1175,1,Mainstream Lower-Value Buyers
C1752,Individual,M,USA,California,Investment,1,Yes,Website,43.9,3,1119600.47,373200.1566666667,421157.07,3457.79,1152.5966666666666,True,True,False,373200.1566666667,1,Mainstream Lower-Value Buyers
C1753,Individual,M,USA,Georgia,Investment,3,Yes,Website,53.5,3,770077.48,256692.4933333333,425499.05,2892.8,964.2666666666668,True,True,False,256692.4933333333,1,Mainstream Lower-Value Buyers
C1754,Individual,M,USA,Virginia,Home,2,Yes,Website,28.1,3,1361555.24,453851.7466666666,506527.22,4415.7,1471.9,False,True,False,453851.7466666666,2,Higher-Value Property Buyers
C1755,Individual,M,USA,Nevada,Home,1,Yes,Website,53.5,3,672116.9199999999,224038.9733333333,285197.86,2328.73,776.2433333333333,False,True,False,224038.9733333333,1,Mainstream Lower-Value Buyers
C1756,Individual,M,USA,Utah,Home,1,No,Website,53.5,4,1481404.39,370351.0975,529820.54,4584.06,1146.015,False,False,False,370351.0975,2,Higher-Value Property Buyers
C1757,Individual,M,Germany,Bavaria,Home,3,No,Client,38.5,3,1125366.62,375122.2066666667,477602.23,3546.24,1182.08,False,False,False,375122.2066666667,2,Higher-Value Property Buyers
C1758,Individual,M,USA,Oregon,Investment,4,Yes,Agency,53.5,4,1006481.18,251620.295,321342.19,3204.26,801.065,True,True,False,251620.295,1,Mainstream Lower-Value Buyers
C1759,Individual,M,USA,California,Investment,1,No,Website,49.2,4,1031917.22,257979.305,386654.16,3325.88,831.47,True,False,False,257979.305,1,Mainstream Lower-Value Buyers
C1760,Individual,F,Belgium,Brussels,Home,2,No,Website,48.2,4,1454358.32,363589.58,484534.28,5061.53,1265.3825,False,False,False,363589.58,2,Higher-Value Property Buyers
C1761,Individual,M,USA,Washington,Home,1,No,Website,69.0,4,1181772.43,295443.1075,541585.04,3889.34,972.335,False,False,False,295443.1075,1,Mainstream Lower-Value Buyers
C1762,Individual,M,USA,Virginia,Home,1,No,Website,53.5,3,1023352.22,341117.4066666667,399439.17,3272.84,1090.9466666666667,False,False,False,341117.4066666667,1,Mainstream Lower-Value Buyers
C1763,Individual,F,USA,New York,Home,3,No,Website,53.5,4,1789381.67,447345.4175,654120.74,5498.34,1374.585,False,False,False,447345.4175,2,Higher-Value Property Buyers
C1764,Individual,F,USA,Nevada,Home,2,No,Agency,77.2,4,1668335.18,417083.795,575177.72,5355.599999999999,1338.9,False,False,False,417083.795,2,Higher-Value Property Buyers
C1765,Individual,F,USA,Colorado,Home,1,Yes,Client,26.7,4,1734167.51,433541.8775,550819.24,6308.93,1577.2325,False,True,False,433541.8775,2,Higher-Value Property Buyers
C1766,Individual,F,USA,California,Home,4,No,Website,30.7,4,1371247.08,342811.77,562229.33,4285.57,1071.3925,False,False,False,342811.77,2,Higher-Value Property Buyers
C1767,Individual,M,USA,Colorado,Home,3,No,Website,53.5,4,1455838.91,363959.7275,564116.06,4493.27,1123.3175,False,False,False,363959.7275,2,Higher-Value Property Buyers
C1768,Individual,F,Russia,Saint Petersburg,Home,4,No,Website,80.8,4,985105.21,246276.3025,377838.86,3338.63,834.6575,False,False,False,246276.3025,1,Mainstream Lower-Value Buyers
C1769,Company,M,USA,Oregon,Home,1,Yes,Client,53.5,3,985909.0,328636.3333333333,484144.21,3304.65,1101.55,False,True,True,328636.3333333333,1,Mainstream Lower-Value Buyers
C1770,Individual,F,USA,Washington,Home,1,Yes,Agency,53.5,3,1334771.42,444923.8066666666,616403.86,4407.54,1469.18,False,True,False,444923.8066666666,2,Higher-Value Property Buyers
C1771,Company,M,USA,Georgia,Home,3,Yes,Client,53.5,3,1280895.97,426965.3233333333,556838.33,4306.99,1435.6633333333332,False,True,True,426965.3233333333,2,Higher-Value Property Buyers
C1772,Company,F,Canada,Alberta,Investment,5,Yes,Agency,53.5,4,1105281.92,276320.48,401863.68,4063.47,1015.8675,True,True,True,276320.48,1,Mainstream Lower-Value Buyers
C1773,Individual,M,USA,Nevada,Investment,3,Yes,Agency,53.5,4,1284141.19,321035.2975,445068.24,3938.59,984.6475,True,True,False,321035.2975,1,Mainstream Lower-Value Buyers
C1774,Individual,M,USA,Oregon,Home,4,No,Agency,53.5,4,1169335.49,292333.8725,399457.77,4034.65,1008.6625,False,False,False,292333.8725,1,Mainstream Lower-Value Buyers
C1775,Individual,F,USA,California,Home,3,No,Agency,53.2,4,1414776.99,353694.2475,496847.34,4411.889999999999,1102.9725,False,False,False,353694.2475,2,Higher-Value Property Buyers
C1776,Individual,F,France,Occitanie,Home,1,No,Website,50.3,3,1071718.4,357239.4666666666,439467.59,3588.52,1196.1733333333334,False,False,False,357239.4666666666,1,Mainstream Lower-Value Buyers
C1777,Individual,M,USA,California,Investment,5,No,Client,53.5,3,784629.95,261543.31666666665,341503.87,2701.38,900.46,True,False,False,261543.31666666665,1,Mainstream Lower-Value Buyers
C1778,Individual,M,USA,Georgia,Investment,4,Yes,Website,30.0,3,1216664.8199999998,405554.94,514358.91,4019.19,1339.73,True,True,False,405554.94,2,Higher-Value Property Buyers
C1779,Individual,F,USA,California,Home,5,No,Client,53.5,4,1563236.5499999998,390809.1375,595227.23,5148.4,1287.1,False,False,False,390809.1375,2,Higher-Value Property Buyers
C1780,Individual,M,USA,Utah,Investment,1,No,Website,53.5,4,1735557.15,433889.2875,543401.76,5366.86,1341.715,True,False,False,433889.2875,2,Higher-Value Property Buyers
C1781,Individual,F,USA,California,Home,4,No,Website,55.2,4,1383316.42,345829.105,524713.99,4656.06,1164.015,False,False,False,345829.105,2,Higher-Value Property Buyers
C1782,Individual,F,UK,England,Investment,1,No,Website,24.1,4,897646.55,224411.6375,281637.63,3134.56,783.64,True,False,False,224411.6375,1,Mainstream Lower-Value Buyers
C1783,Individual,M,USA,California,Home,3,No,Website,69.8,4,1136482.92,284120.73,387708.89,3535.22,883.805,False,False,False,284120.73,1,Mainstream Lower-Value Buyers
C1784,Individual,M,Australia,Western Australia,Home,3,No,Client,53.5,4,1352274.53,338068.6325,441900.44,4427.49,1106.8725,False,False,False,338068.6325,1,Mainstream Lower-Value Buyers
C1785,Individual,F,USA,Colorado,Home,1,Yes,Website,53.5,3,1006568.23,335522.74333333335,370207.67,3469.69,1156.5633333333333,False,True,False,335522.74333333335,1,Mainstream Lower-Value Buyers
C1786,Individual,M,USA,California,Home,1,No,Website,28.8,4,1247095.22,311773.805,581591.93,4409.09,1102.2725,False,False,False,311773.805,1,Mainstream Lower-Value Buyers
C1787,Individual,M,USA,Georgia,Investment,5,No,Agency,53.5,4,1289585.42,322396.355,528523.4,4117.52,1029.38,True,False,False,322396.355,1,Mainstream Lower-Value Buyers
C1788,Individual,M,USA,California,Home,3,No,Website,53.5,3,1116876.81,372292.27,495478.74,3467.09,1155.6966666666667,False,False,False,372292.27,2,Higher-Value Property Buyers
C1789,Individual,M,USA,Colorado,Home,5,Yes,Agency,53.5,3,1359605.1,453201.7,470652.98,4580.87,1526.9566666666667,False,True,False,453201.7,2,Higher-Value Property Buyers
C1790,Individual,M,USA,Nevada,Investment,5,No,Client,53.5,4,1335521.08,333880.27,402189.34,4639.87,1159.9675,True,False,False,333880.27,1,Mainstream Lower-Value Buyers
C1791,Individual,M,USA,California,Home,5,No,Agency,53.5,3,894512.8,298170.93333333335,358882.77,3150.24,1050.08,False,False,False,298170.93333333335,1,Mainstream Lower-Value Buyers
C1792,Individual,M,USA,California,Home,3,No,Agency,53.5,4,1948563.24,487140.81,566173.43,6705.53,1676.3825,False,False,False,487140.81,2,Higher-Value Property Buyers
C1793,Individual,M,USA,Utah,Investment,1,No,Website,54.7,4,1317525.03,329381.2575,538098.62,4408.32,1102.08,True,False,False,329381.2575,1,Mainstream Lower-Value Buyers
C1794,Individual,M,USA,Colorado,Home,3,No,Website,53.5,4,1378476.06,344619.015,460529.82,4550.35,1137.5875,False,False,False,344619.015,2,Higher-Value Property Buyers
C1795,Individual,M,USA,California,Home,5,Yes,Website,78.1,4,1058019.94,264504.985,334197.72,3308.8,827.2,False,True,False,264504.985,1,Mainstream Lower-Value Buyers
C1796,Individual,F,USA,California,Investment,5,Yes,Client,53.5,3,1158919.94,386306.64666666667,425005.86,3859.45,1286.4833333333331,True,True,False,386306.64666666667,2,Higher-Value Property Buyers
C1797,Individual,F,USA,Oregon,Home,3,Yes,Website,53.5,3,910545.92,303515.30666666664,337603.6,3100.86,1033.62,False,True,False,303515.30666666664,1,Mainstream Lower-Value Buyers
C1798,Individual,M,USA,Arizona,Investment,1,Yes,Website,57.4,4,1601121.79,400280.4475,575322.53,5055.84,1263.96,True,True,False,400280.4475,2,Higher-Value Property Buyers
C1799,Individual,F,USA,Colorado,Home,5,No,Agency,74.0,4,1022792.49,255698.1225,365006.8,3294.65,823.6625,False,False,False,255698.1225,1,Mainstream Lower-Value Buyers
C1800,Individual,M,USA,Oregon,Home,1,No,Client,53.5,3,1120963.1,373654.3666666667,539648.88,3904.95,1301.65,False,False,False,373654.3666666667,2,Higher-Value Property Buyers
C1801,Individual,M,USA,California,Home,5,Yes,Website,59.9,3,1473065.73,491021.91,734629.38,4268.91,1422.97,False,True,False,491021.91,2,Higher-Value Property Buyers
C1802,Individual,M,USA,Nevada,Investment,1,No,Client,53.5,4,1155979.49,288994.8725,386196.25,4046.35,1011.5875,True,False,False,288994.8725,1,Mainstream Lower-Value Buyers
C1803,Individual,F,Canada,Quebec,Investment,5,No,Agency,53.5,3,1329728.19,443242.73,588353.61,4331.9400000000005,1443.9800000000002,True,False,False,443242.73,2,Higher-Value Property Buyers
C1804,Individual,M,USA,California,Home,1,No,Website,34.8,4,1735376.55,433844.1375,563448.9,6016.389999999999,1504.0975,False,False,False,433844.1375,2,Higher-Value Property Buyers
C1805,Individual,M,UK,Northern Ireland,Investment,3,No,Website,71.0,4,1871670.17,467917.5425,553251.13,6797.47,1699.3675,True,False,False,467917.5425,2,Higher-Value Property Buyers
C1806,Individual,F,Australia,New South Wales,Investment,2,No,Agency,53.5,3,974821.86,324940.62,463318.62,3147.92,1049.3066666666666,True,False,False,324940.62,1,Mainstream Lower-Value Buyers
C1807,Individual,F,France,Brittany,Home,5,No,Website,66.9,3,1520931.78,506977.26,720719.85,4407.54,1469.18,False,False,False,506977.26,2,Higher-Value Property Buyers
C1808,Individual,F,USA,Washington,Investment,2,No,Client,34.0,4,1102931.4500000002,275732.86250000005,411172.03,3957.84,989.46,True,False,False,275732.86250000005,1,Mainstream Lower-Value Buyers
C1809,Individual,F,USA,New York,Home,4,Yes,Agency,42.7,4,1221253.05,305313.2625,435031.56,4417.17,1104.2925,False,True,False,305313.2625,1,Mainstream Lower-Value Buyers
C1810,Individual,F,USA,Texas,Home,3,No,Agency,79.0,3,991862.87,330620.95666666667,445150.57,3415.27,1138.4233333333334,False,False,False,330620.95666666667,1,Mainstream Lower-Value Buyers
C1811,Individual,F,USA,California,Home,3,Yes,Agency,53.5,4,1189519.9,297379.975,503113.61,4118.92,1029.73,False,True,False,297379.975,1,Mainstream Lower-Value Buyers
C1812,Individual,M,France,Provence,Home,5,Yes,Website,53.5,4,1080880.0,270220.0,406648.6,3823.05,955.7625,False,True,False,270220.0,1,Mainstream Lower-Value Buyers
C1813,Individual,M,Germany,Hamburg,Investment,3,Yes,Website,76.1,4,1552316.39,388079.0975,520934.42,5178.58,1294.645,True,True,False,388079.0975,2,Higher-Value Property Buyers
C1814,Individual,M,Denmark,North Denmark,Home,2,No,Website,36.7,4,1303261.99,325815.4975,392801.93,4612.33,1153.0825,False,False,False,325815.4975,1,Mainstream Lower-Value Buyers
C1815,Individual,M,USA,California,Home,5,No,Agency,53.5,4,1182628.3,295657.075,549102.55,3768.14,942.035,False,False,False,295657.075,1,Mainstream Lower-Value Buyers
C1816,Individual,M,Canada,Quebec,Home,2,No,Website,61.7,4,1078876.87,269719.2175,390892.15,3639.93,909.9825,False,False,False,269719.2175,1,Mainstream Lower-Value Buyers
C1817,Individual,F,USA,Virginia,Home,1,No,Agency,53.5,3,1240667.65,413555.8833333333,559209.89,4236.06,1412.0199999999998,False,False,False,413555.8833333333,2,Higher-Value Property Buyers
C1818,Individual,F,USA,Washington,Investment,5,Yes,Website,53.5,3,814797.06,271599.02,309389.23,2554.28,851.4266666666667,True,True,False,271599.02,1,Mainstream Lower-Value Buyers
C1819,Individual,M,Russia,Krasnodar Krai,Home,1,No,Website,60.9,3,1067644.33,355881.44333333336,405297.57,4019.24,1339.746666666667,False,False,False,355881.44333333336,1,Mainstream Lower-Value Buyers
C1820,Individual,M,France,Provence,Home,3,No,Website,53.5,4,970434.94,242608.735,338313.48,3363.49,840.8725,False,False,False,242608.735,1,Mainstream Lower-Value Buyers
C1821,Individual,M,USA,Nevada,Home,5,No,Website,53.5,4,1733692.62,433423.155,662403.71,4979.219999999999,1244.8049999999998,False,False,False,433423.155,2,Higher-Value Property Buyers
C1822,Individual,M,USA,Oregon,Investment,5,Yes,Website,53.5,4,1388147.75,347036.9375,488803.45,4739.24,1184.81,True,True,False,347036.9375,2,Higher-Value Property Buyers
C1823,Individual,M,USA,Oregon,Home,4,Yes,Website,56.4,3,993925.86,331308.62,454589.3,2984.48,994.8266666666668,False,True,False,331308.62,1,Mainstream Lower-Value Buyers
C1824,Individual,M,USA,California,Home,3,No,Website,61.3,4,945036.97,236259.2425,301253.43,3431.03,857.7574999999999,False,False,False,236259.2425,1,Mainstream Lower-Value Buyers
C1825,Individual,M,Mexico,Nuevo Leon,Home,2,No,Agency,53.5,4,948769.93,237192.4825,359484.97,3210.85,802.7125,False,False,False,237192.4825,1,Mainstream Lower-Value Buyers
C1826,Individual,M,USA,Ohio,Home,4,No,Client,72.6,4,1300035.21,325008.8025,402845.37,4638.13,1159.5325,False,False,False,325008.8025,1,Mainstream Lower-Value Buyers
C1827,Individual,M,USA,New York,Home,5,Yes,Website,51.0,4,1221529.77,305382.4425,483612.33,3954.87,988.7175,False,True,False,305382.4425,1,Mainstream Lower-Value Buyers
C1828,Individual,M,USA,California,Investment,2,Yes,Website,53.5,4,1199213.25,299803.3125,500475.25,4456.85,1114.2125,True,True,False,299803.3125,1,Mainstream Lower-Value Buyers
C1829,Individual,F,USA,California,Home,5,Yes,Agency,53.5,3,1194095.83,398031.94333333336,544862.08,4182.63,1394.21,False,True,False,398031.94333333336,2,Higher-Value Property Buyers
C1830,Individual,F,USA,Arizona,Home,3,No,Website,53.5,3,1363309.64,454436.5466666666,518130.19,4462.98,1487.66,False,False,False,454436.5466666666,2,Higher-Value Property Buyers
